group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep,,25,100,1024,51200,true,3045,1133,9126,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3011,1118,9050,29872408,3298159,768471,21219,33584264,4985220,
download_sweep,,25,100,1024,51200,true,3021,1119,9039,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3025,1111,9084,29872436,3298103,768425,21219,33584246,4985164,
download_sweep,,25,100,1024,51200,true,3020,1116,9088,29872436,3298089,768471,21233,33584292,4985150,
download_sweep,,25,100,1024,51200,true,3057,1116,9115,29872478,3298215,768471,21219,33584334,4985262,
download_sweep,,25,100,1024,51200,true,3039,1112,9144,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3018,1138,9103,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3042,1117,9101,29872436,3298089,768471,21219,33584292,4985150,
download_sweep,,25,100,1024,51200,true,3042,1135,9129,29872450,3298089,768471,21219,33584306,4985136,
download_sweep,,25,100,1024,51200,true,3011,1123,9040,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3026,1120,9163,29872436,3298089,768471,21219,33584292,4985136,
download_sweep,,25,100,1024,51200,true,3011,1116,9045,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3014,1116,9039,29872478,3298215,768425,21219,33584288,4985262,
download_sweep,,25,100,1024,51200,true,3032,1094,9031,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3040,1112,9095,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3043,1113,9104,29872450,3298089,768425,21219,33584260,4985150,
download_sweep,,25,100,1024,51200,true,3030,1111,9054,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3036,1115,9084,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3029,1114,9109,29872436,3298089,768425,21219,33584246,4985136,
download_sweep,,25,100,1024,51200,true,3038,1114,9035,29872450,3298089,768471,21219,33584306,4985150,
download_sweep,,25,100,1024,51200,true,3044,1110,9157,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3036,1116,9035,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3025,1115,9101,29872408,3298159,768425,21219,33584218,4985206,
download_sweep,,25,100,1024,51200,true,3044,1111,9125,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3045,1131,9142,29872450,3298089,768425,21219,33584260,4985136,
download_sweep,,25,100,1024,51200,true,3039,1094,9022,29872492,3298243,768471,21219,33584348,4985304,
download_sweep,,25,100,1024,51200,true,3051,1121,9127,29872450,3298089,768471,21219,33584306,4985150,
